accommodates,bathrooms,bedrooms,beds,number_of_reviews,review_scores_rating,host_is_superhost,has_license,has_description,has_review,minimum_nights_scaled,is_instant_bookable,is_bathroom_shared,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Honolulu,neighbourhood_group_cleansed_Kauai,neighbourhood_group_cleansed_Maui,maximum_nights_scaled,neighbourhood_group_1,neighbourhood_group_2,neighbourhood_group_3
4.0,1.0,1.0,2.0,45.0,4.76,0,1,1,1,0.7910848677956488,0,0,0,1,0,1,0,0,-0.4287847392388763,0,0,1
6.0,2.0,2.0,4.0,2.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,1,0,0,-1.2175347745502945,0,1,0
7.0,1.0,4.0,4.0,26.0,4.85,1,0,1,1,-0.2638188296357116,0,0,0,1,0,0,0,0,-1.1712673143783956,1,0,0
10.0,4.0,4.0,5.0,2.0,2.5,0,0,0,1,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,0,1
4.0,1.0,1.0,2.0,41.0,4.71,0,1,0,1,-0.22744284006911297,1,0,0,0,0,0,1,0,1.245656676506034,0,0,1
4.0,2.0,1.0,2.0,16.0,4.81,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,2.0,3.0,5.0,4.4,0,0,0,1,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
6.0,2.0,2.0,3.0,8.0,5.0,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-1.1668608896001196,0,1,0
2.0,1.0,1.0,3.0,39.0,4.41,0,1,0,1,-0.19106685050251432,1,0,0,0,0,1,0,0,1.245656676506034,0,0,1
6.0,1.0,2.0,4.0,8.0,3.63,0,1,0,1,-0.19106685050251432,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,0.0,2.0,51.0,4.47,0,1,0,1,-0.22744284006911297,1,0,0,0,0,1,0,0,1.245656676506034,0,0,1
6.0,2.0,3.0,3.0,4.0,5.0,0,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
16.0,5.0,6.0,9.0,40.0,5.0,1,1,1,1,-0.08193888180271842,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,9.0,4.89,1,1,1,1,0.7547088782290502,0,0,0,0,0,1,0,0,0.3753877827965082,0,1,0
6.0,3.0,2.0,3.0,2.0,5.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,1,0,1.245656676506034,0,0,1
4.0,1.0,2.0,2.0,43.0,4.95,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-1.1668608896001196,0,0,1
6.0,2.0,2.0,3.0,9.0,4.89,0,0,0,1,-0.045562892236119784,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
6.0,2.0,3.0,4.0,49.0,5.0,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-1.1866898011023619,0,0,1
3.0,1.0,0.0,1.0,77.0,4.58,0,1,1,1,-0.2638188296357116,1,0,0,1,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,0.0,1.0,95.0,4.93,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,1.0,22.0,4.95,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
8.0,2.0,4.0,6.0,3.0,4.33,0,0,0,1,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
8.0,2.0,2.0,4.0,18.0,5.0,1,1,1,1,-0.11831487136931705,0,0,0,0,0,1,0,0,-1.1668608896001196,0,0,1
6.0,2.0,3.0,3.0,87.0,4.98,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,1,0,-1.1690641019892576,0,1,0
8.0,2.0,3.0,4.0,5.0,5.0,1,0,1,1,0.20906903473007069,0,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
4.0,1.0,0.0,2.0,89.0,4.93,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
8.0,2.0,2.0,4.0,2.0,5.0,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,1,0,-1.1668608896001196,0,0,1
8.0,2.0,3.0,4.0,49.0,4.84,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,4.0,14.0,4.71,1,1,1,1,-0.11831487136931705,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
6.0,2.0,3.0,3.0,8.0,4.88,1,1,1,1,0.02718908689707749,0,0,0,0,0,0,1,0,-0.9641653497994199,0,0,1
4.0,1.0,1.0,2.0,10.0,5.0,0,1,1,1,0.7910848677956488,1,0,0,0,0,1,0,0,-0.8363790312294136,0,1,0
4.0,2.0,2.0,3.0,145.0,4.92,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,1,0,-1.1712673143783956,0,1,0
2.0,1.0,2.0,2.0,8.0,4.88,1,0,1,1,0.7547088782290502,0,0,0,0,0,1,0,0,1.245656676506034,0,1,0
2.0,1.0,0.0,2.0,131.0,4.66,0,1,1,1,-0.2638188296357116,1,0,0,1,0,0,0,0,-1.1690641019892576,0,1,0
8.0,2.0,2.0,4.0,1.0,5.0,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,1,0,-1.1668608896001196,0,0,1
4.0,1.0,1.0,2.0,1.0,5.0,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,108.0,4.85,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-1.1888930134915,0,1,0
6.0,1.0,2.0,3.0,27.0,4.48,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,48.0,4.83,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,54.0,4.78,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
6.0,2.0,2.0,4.0,46.0,4.96,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
3.0,1.0,1.0,2.0,161.0,4.97,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,3.0,5.0,106.0,4.84,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
2.0,1.0,1.0,1.0,14.0,4.57,0,1,1,1,-0.19106685050251432,0,1,0,1,0,1,0,0,-1.2241444117177085,0,1,0
2.0,1.0,0.0,1.0,92.0,4.92,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,3.0,5.0,1,1,0,1,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,0.0,2.0,114.0,4.91,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,1,-1.0897484559802881,0,1,0
8.0,3.0,3.0,4.0,17.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,1.0,10.0,4.8,1,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-1.1668608896001196,0,1,0
6.0,1.0,2.0,3.0,3.0,4.67,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,2.0,2.0,2.0,15.0,5.0,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,4.0,15.0,4.8,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,0.0,2.0,8.0,4.88,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
4.0,2.0,2.0,2.0,5.0,4.8,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
6.0,1.0,3.0,4.0,90.0,4.9,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
4.0,1.0,0.0,2.0,4.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
4.0,2.0,1.0,2.0,70.0,4.96,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,21.0,5.0,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
5.0,1.0,2.0,3.0,6.0,4.17,1,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.8363790312294136,0,0,1
2.0,1.0,0.0,1.0,139.0,4.91,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
16.0,6.0,6.0,8.0,0.0,4.653333333333333,1,1,1,0,-0.22744284006911297,1,0,0,0,0,0,0,1,-0.8363790312294136,0,1,0
2.0,1.0,0.0,1.0,8.0,4.88,1,0,1,1,0.7910848677956488,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.8724962948078263,0.0,4.653333333333333,0,1,1,0,0.7910848677956488,1,0,0,0,0,1,0,0,-1.1668608896001196,0,0,1
6.0,1.0,2.0,3.0,64.0,4.89,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
6.0,3.0,3.0,3.0,0.0,4.91,1,1,0,0,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,2.0,1.0,2.0,7.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
4.0,1.0,0.0,3.0,41.0,4.83,0,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-1.2109251373828804,0,1,0
4.0,2.0,1.0,2.0,0.0,4.91,0,1,1,0,-0.045562892236119784,0,0,0,0,0,0,1,0,-1.2175347745502945,0,1,0
4.0,2.0,2.0,3.0,30.0,4.9,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,5.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,2.0,1.0,2.0,8.0,4.75,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-0.8363790312294136,0,1,0
6.0,2.0,2.0,3.0,2.0,5.0,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
4.0,1.0,2.0,2.0,0.0,4.633333333333334,0,1,1,0,-0.08193888180271842,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,3.0,82.0,4.9,1,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-1.1668608896001196,0,0,1
8.0,3.0,3.0,4.0,43.0,4.88,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
8.0,2.0,2.0,4.0,5.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
7.0,2.0,3.0,5.0,25.0,4.96,1,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
6.0,2.0,2.0,4.0,162.0,4.96,1,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,8.0,4.63,0,1,1,1,-0.2638188296357116,1,0,0,1,0,1,0,0,-1.1712673143783956,0,1,0
8.0,3.0,5.0,5.0,1.0,4.0,0,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-1.1007645179259784,0,0,1
6.0,2.0,2.0,3.0,9.0,4.44,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-0.8363790312294136,0,1,0
4.0,2.0,2.0,3.0,93.0,4.85,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,1,0,-1.2153315621611565,0,1,0
2.0,1.0,1.0,1.0,1.0,4.0,0,0,1,1,-0.22744284006911297,0,1,0,1,0,0,0,0,-1.1668608896001196,0,1,0
2.0,1.0,1.0,1.0,98.0,4.74,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-1.2175347745502945,0,0,1
3.0,1.0,1.0,1.0,86.0,4.98,1,1,1,1,-0.11831487136931705,0,0,0,0,0,0,0,0,-1.1007645179259784,0,1,0
3.0,1.0,1.0,2.0,7.0,4.57,0,0,1,1,-0.2638188296357116,0,0,0,1,0,0,0,0,-0.4287847392388763,1,0,0
8.0,2.0,3.0,4.0,16.0,5.0,0,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
6.0,2.0,2.0,3.0,11.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-1.1712673143783956,0,1,0
8.0,2.0,2.0,4.0,7.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
4.0,1.0,1.0,2.0,18.0,4.67,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,85.0,4.87,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,119.0,4.97,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,85.0,4.98,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,-0.9685717745776959,0,1,0
6.0,1.0,3.0,6.0,60.0,4.83,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,0,1
5.0,1.0,1.0,3.0,75.0,4.73,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,0.0,4.84,1,1,1,0,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,24.0,4.92,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
4.0,2.0,1.0,1.0,0.0,4.89,0,1,1,0,-0.11831487136931705,0,0,0,0,0,0,0,1,1.245656676506034,0,1,0
6.0,2.0,2.0,3.0,54.0,4.44,0,1,1,1,-0.1546908609359157,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
8.0,3.0,3.0,4.0,7.0,4.71,0,1,1,1,-0.19106685050251432,1,0,0,0,0,0,0,1,-1.1712673143783956,0,1,0
6.0,2.0,2.0,3.0,7.0,4.57,0,1,1,1,-0.22744284006911297,0,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
6.0,3.0,3.0,5.0,14.0,4.93,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,1,0,1.245656676506034,0,0,1
4.0,1.0,1.0,2.0,2.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,2.0,5.0,0,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
3.0,1.0,1.0,2.0,7.0,5.0,1,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.8363790312294136,0,1,0
4.0,1.0,1.0,2.0,1.0,5.0,0,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,3.0,2.0,3.0,5.0,5.0,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,63.0,4.87,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,2.0,2.0,2.0,136.0,4.88,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,1,0,-0.4287847392388763,0,0,1
6.0,2.0,2.0,3.0,34.0,4.94,1,1,1,1,-0.2638188296357116,0,0,0,0,0,0,0,1,-1.1668608896001196,0,1,0
2.0,1.0,1.0,1.0,80.0,4.64,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-1.1668608896001196,0,1,0
2.0,1.0,0.0,1.0,91.0,4.81,1,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-1.0346681462518372,0,1,0
4.0,1.0,2.0,2.0,0.0,4.826666666666667,0,1,1,0,-0.19106685050251432,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,6.0,4.67,0,1,1,1,-0.11831487136931705,1,0,0,0,0,0,0,1,-1.1007645179259784,0,1,0
2.0,1.0,0.0,1.0,5.0,4.8,0,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
1.0,1.0,3.0,2.0,77.0,4.92,1,0,1,1,-0.22744284006911297,0,1,0,1,0,0,0,0,-1.133812703763049,1,0,0
8.0,3.0,3.0,4.0,212.0,4.8,1,0,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
6.0,2.0,2.0,3.0,1.0,5.0,0,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,0.0,4.8999999999999995,0,0,1,0,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,1.0,5.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
6.0,2.0,2.0,3.0,1.0,5.0,1,1,0,1,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
8.0,2.0,3.0,5.0,0.0,4.89,1,1,0,0,-0.2638188296357116,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
3.0,1.0,0.0,1.0,1.0,5.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-1.1007645179259784,0,1,0
6.0,3.0,3.0,4.0,11.0,4.73,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-1.0346681462518372,0,0,1
14.0,4.0,4.0,10.0,64.0,4.98,1,1,1,1,-0.19106685050251432,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
2.0,1.0,0.0,1.0,44.0,4.7,0,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,44.0,4.7,0,1,0,1,-0.22744284006911297,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
8.0,2.0,2.0,4.0,2.0,5.0,0,1,1,1,-0.045562892236119784,1,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
16.0,5.0,5.0,12.0,50.0,5.0,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,1,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,106.0,4.97,1,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-1.1668608896001196,0,1,0
6.0,1.0,1.0,4.0,75.0,4.89,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
6.0,2.0,2.0,3.0,24.0,4.88,1,0,1,1,-0.1546908609359157,1,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
6.0,3.0,2.0,4.0,22.0,5.0,1,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,2.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,1.0,5.0,0,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,2.0,2.0,2.0,8.0,5.0,0,0,1,1,0.7183328886624515,1,0,0,0,0,0,0,0,-0.8363790312294136,0,1,0
6.0,2.0,2.0,3.0,12.0,4.42,0,1,1,1,-0.08193888180271842,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
3.0,1.0,0.0,2.0,112.0,4.78,1,0,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-1.1029677303151164,0,1,0
4.0,2.0,2.0,2.0,65.0,4.92,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,1,0,-1.2021122878263282,0,1,0
4.0,2.0,1.0,2.0,0.0,4.763333333333334,1,1,1,0,-0.19106685050251432,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,24.0,4.54,0,1,1,1,0.7547088782290502,1,1,0,1,0,1,0,0,-0.4287847392388763,0,1,0
3.0,1.0,1.0,2.0,83.0,4.83,1,1,1,1,-0.2638188296357116,0,0,0,0,0,1,0,0,-1.1888930134915,0,1,0
6.0,2.0,2.0,3.0,1.0,5.0,0,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,2.0,0.0,5.0,0,0,1,0,-0.22744284006911297,0,0,0,0,0,0,0,0,-0.4287847392388763,0,1,0
8.0,2.0,3.0,3.0,105.0,4.95,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,-1.1712673143783956,0,1,0
4.0,1.0,1.0,2.0,19.0,4.58,0,1,1,1,-0.1546908609359157,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
2.0,1.0,1.0,1.0,191.0,4.99,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,89.0,4.85,1,0,1,1,-0.2638188296357116,0,0,0,0,0,0,0,0,-1.2021122878263282,0,1,0
2.0,1.0,0.0,1.0,87.0,4.95,1,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,1,-1.1712673143783956,0,1,0
4.0,2.0,4.0,3.0,10.0,4.9,1,0,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,-0.4287847392388763,1,0,0
3.0,1.0,1.0,2.0,28.0,4.5,0,1,1,1,-0.22744284006911297,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,2.0,1.0,2.0,33.0,4.85,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
4.0,2.0,1.0,2.0,49.0,4.82,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,1.245656676506034,0,1,0
10.0,3.0,3.0,5.0,37.0,4.86,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,1,0,1.245656676506034,0,1,0
4.0,1.0,1.0,1.0,2.0,3.5,0,1,1,1,-0.045562892236119784,0,0,0,0,0,1,0,0,-1.2175347745502945,0,1,0
2.0,1.0,1.0,2.0,58.0,4.74,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-1.1668608896001196,0,1,0
4.0,1.0,1.0,2.0,11.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,1,0,0,-1.2175347745502945,0,0,1
6.0,2.0,2.0,3.0,2.0,4.5,0,1,1,1,-0.22744284006911297,1,0,0,0,0,1,0,0,-1.1007645179259784,0,1,0
4.0,1.0,1.0,1.0,26.0,4.81,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,2.0,1.0,1.0,13.0,5.0,0,0,1,1,-0.11831487136931705,0,0,0,0,0,0,0,0,-1.0346681462518372,0,1,0
2.0,1.0,1.0,1.0,161.0,4.65,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,0,-1.2109251373828804,1,0,0
2.0,1.0,0.0,1.0,4.0,4.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
6.0,1.0,2.0,3.0,1.0,3.0,0,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,25.0,4.84,1,0,1,1,-0.22744284006911297,0,0,0,0,0,0,0,0,1.245656676506034,0,1,0
2.0,1.0,0.0,1.0,64.0,4.78,0,1,1,1,-0.19106685050251432,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
5.0,2.0,3.0,3.0,2.0,5.0,0,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,1.245656676506034,0,0,1
2.0,1.0,1.0,2.0,69.0,4.93,0,0,1,1,-0.08193888180271842,1,0,0,0,0,0,0,0,-1.0346681462518372,0,1,0
4.0,1.0,0.0,2.0,7.0,5.0,1,1,1,1,-0.045562892236119784,0,0,0,0,0,0,0,1,-1.2175347745502945,0,1,0
6.0,2.0,2.0,3.0,8.0,5.0,1,1,1,1,0.06356507646367612,1,0,0,0,0,0,0,0,1.245656676506034,0,1,0
4.0,1.0,1.0,2.0,7.0,4.71,0,1,1,1,0.7910848677956488,0,0,0,1,0,1,0,0,1.245656676506034,0,0,1
4.0,1.0,2.0,2.0,4.0,4.25,0,1,1,1,0.7910848677956488,1,0,0,0,0,1,0,0,1.245656676506034,0,0,1
2.0,1.0,1.0,1.0,85.0,4.88,1,1,1,1,-0.2638188296357116,1,0,0,1,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,1.0,13.0,5.0,0,1,1,1,-0.19106685050251432,1,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
4.0,1.0,1.0,1.0,14.0,4.57,1,1,1,1,-0.11831487136931705,1,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,105.0,4.84,0,1,1,1,-0.22744284006911297,0,0,0,0,0,1,0,0,-0.4287847392388763,0,1,0
2.0,1.0,1.0,2.0,183.0,4.98,1,1,1,1,-0.19106685050251432,1,0,0,0,0,0,1,0,-1.1029677303151164,0,0,1
6.0,2.0,2.0,3.0,17.0,4.82,0,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-1.1712673143783956,0,1,0
6.0,3.0,3.0,4.0,98.0,4.97,1,1,1,1,-0.19106685050251432,0,0,0,0,0,0,0,0,0.3753877827965082,0,1,0
6.0,2.0,3.0,4.0,6.0,4.67,1,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
4.0,1.0,1.0,2.0,82.0,4.94,1,1,1,1,-0.1546908609359157,0,0,0,0,0,0,0,1,-0.4287847392388763,0,1,0
2.0,1.0,1.0,1.0,88.0,4.82,1,1,1,1,-0.2638188296357116,1,0,0,0,0,1,0,0,-1.1668608896001196,0,1,0
4.0,1.0,1.0,2.0,111.0,4.97,1,1,1,1,-0.22744284006911297,0,0,0,0,0,0,0,1,-1.1888930134915,0,1,0
6.0,2.0,3.0,4.0,4.0,5.0,1,1,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.4287847392388763,0,0,1
4.0,1.0,2.0,3.0,92.0,4.92,1,1,1,1,-0.2638188296357116,1,0,0,0,0,0,0,1,-1.133812703763049,0,1,0
6.0,2.0,3.0,3.0,7.0,5.0,0,0,1,1,0.7910848677956488,0,0,0,0,0,1,0,0,-0.7702826595552724,0,1,0
1.0,1.0,1.0,1.0,0.0,4.88,0,0,1,0,0.7910848677956488,0,0,0,1,0,1,0,0,-0.4287847392388763,0,1,0
10.0,1.0,3.0,3.0,0.0,4.9,0,0,1,0,0.7547088782290502,1,0,0,0,0,1,0,0,-0.4287847392388763,1,0,0
